StudentID,StudentName,Grade,IncomeQuintile,StudentLoan,StudentPassword,English,Chinese,ComputerSkills,Mon,Tue,Wed,Thu,Fri
2018104319,명빛영,58,5,0,hkb8354,,,,월,,,,금
2018158026,고제판,42,7,0,esn83916,,,,,,,,금
2018154268,설손늘,42,2,2,ney7965,,,,월,화,,,
2018106967,강산세,4,6,2,obb8210,,,,,화,수,,
2018105346,설란로,53,3,0,hlu843,,,,,화,,,
2018134259,송채경,51,2,3,ayv8075!,,,,,,수,,
2018172106,장권탁,50,7,2,sqt6414,,,,,,,,금
2018168210,고택종,2,7,3,anp3938,,,컴퓨터활용능력,,화,,,금
2018152603,엄새탐,65,1,3,btm5687!,TOEIC 900,,,월,,수,목,금
2018143070,진찬도,59,3,0,nia7367,,,,월,,,,
2018115848,지홍노,56,8,1,avr7697,,,,월,화,,,
2018106711,윤바만,27,8,2,wgw2486,,,,,,,,금
2018165415,신산가,90,4,0,ltu6628,TOEIC 975,,,,,,목,
2018173931,지일운,65,4,0,yzx4436,,,,월,,,,
2018105543,황강백,28,8,1,ekp2439,,,,,,,목,
2018147783,강해빈,26,1,1,hdo6363,,,컴퓨터활용능력,,,,목,금
2018175682,진식희,11,8,2,uls9783,,,,,,,,금
2018166785,신광창,54,6,0,dzl3863!,,,,,화,수,목,
2018153836,길현양,45,7,2,iei2559,,,,,,수,,
2018106985,나이판,86,4,0,bqm9087,,,,,화,수,목,금
2018148718,배범종,24,2,0,acv9932,,,,,,수,목,
2018116265,심비마,61,3,0,ccp34427,,,,,화,수,,
2018150762,홍위주,19,7,1,xbp574,,,,월,,,목,금
2018160731,방란고,37,6,0,gns7184,,,,,,,목,
2018103296,심란성,30,6,0,vqa9445!,,,,,,수,,금
2018144706,맹시고,9,4,1,obw2192,TOEIC 875,,,,화,,,
2018177354,장혁송,40,1,0,xsx8886,TOEIC 905,HSK 5급,,월,,수,,
2018136855,임권용,79,3,2,rck760,,,,월,,수,목,
2018156796,위흥남,31,1,1,vbq530,,,,,,,,금
2018128201,구애웅,58,5,2,bfu9056,,,컴퓨터활용능력,월,,,,
2018103959,엄희남,20,1,2,hkb8354,,,,,화,수,,
2018114121,장중광,46,4,0,esn83916,,,,,화,수,,
2018117439,류휘준,18,1,3,ney7965,,HSK 6급,,,화,,,금
2018110378,노영시,26,5,2,obb8210,TOEIC 895,HSK 5급,,,,수,목,
2018128862,주동장,65,7,0,hlu843,,,,월,,,,
2018163302,문경다,3,8,3,ayv8075!,,,,,,수,목,금
2018156834,노효하,38,8,3,sqt6414,,HSK 4급,,월,,,,
2018131305,차탐송,99,8,1,anp3938,TOEIC 950,,,,,,,금
2018164996,천산휘,24,4,3,btm5687!,,,컴퓨터활용능력,,화,,목,
2018177700,홍찬라,74,4,2,nia7367,,,,,화,수,목,금
2018139802,황실산,69,6,2,avr7697,TOEIC 440,HSK 5급,,,,,,금
2018153653,금채하,41,3,0,wgw2486,,,,월,,,,
2018128324,조영의,85,8,0,ltu6628,,,,월,화,,목,
2018159250,남산제,71,4,2,yzx4436,,,,,화,수,목,
2018162310,한로서,61,3,0,ekp2439,TOEIC 795,,,,,,,금
2018129036,진설섭,33,5,0,hdo6363,,,,월,,수,,
2018168593,나엄요,56,2,0,uls9783,,,,,화,,,
2018172148,추채유,29,7,3,dzl3863!,,,,,,수,목,
2018111327,지학지,15,3,3,iei2559,,,컴퓨터활용능력,월,,수,목,
2018134361,전주소,66,7,0,bqm9087,,,,월,,,,금
2018108592,한재디,84,7,2,acv9932,,,,월,,,목,금
2018160507,위려욱,20,4,3,ccp34427,,,,,,수,목,
2018131644,노래엄,27,1,1,xbp574,,,컴퓨터활용능력,,화,,,
2018146330,기엄요,13,2,1,gns7184,,HSK 5급,,월,,,목,
2018178413,주규춘,28,2,1,vqa9445!,,,,월,,수,목,금
2018124923,남흥여,14,8,3,obw2192,,,,,,수,,
2018128359,소자면,67,8,0,xsx8886,,HSK 6급,,,화,,목,
2018115843,유운소,85,4,2,rck760,,HSK 5급,,월,,,,
2018160737,신잔수,42,8,3,vbq530,,,,,화,수,목,금
2018162483,지늘용,52,4,3,bfu9056,TOEIC 850,,,월,화,수,,금
2018124824,송미별,67,6,2,hkb8354,,,,월,화,수,목,
2018148336,도탁제,61,7,0,esn83916,,,,월,화,수,,
2018134156,여이월,16,2,1,ney7965,,,컴퓨터활용능력,월,,수,,금
2018105499,윤온안,64,3,0,obb8210,,HSK 6급,,,화,,목,
2018147206,원해도,78,2,3,hlu843,,HSK 5급,,월,,,목,
2018127322,조섭아,13,1,2,ayv8075!,,,,,화,,,
2018127354,위양진,81,4,2,sqt6414,,,,월,화,,,
2018154656,강담설,89,6,3,anp3938,,HSK 4급,,,,,,금
2018130550,원백회,37,2,3,btm5687!,TOEIC 960,,,월,화,수,목,금
2018153749,윤양흥,22,2,0,nia7367,,,,월,,,,
2018117483,이제남,50,1,1,avr7697,,,,,,,목,
2018168445,강양채,73,7,1,wgw2486,,HSK 5급,,월,화,,목,
2018130719,석오월,84,2,0,ltu6628,TOEIC 970,,컴퓨터활용능력,월,,,목,
2018134321,석광마,64,6,3,yzx4436,,,컴퓨터활용능력,월,,,,금
2018134302,양면건,70,4,3,ekp2439,,,,,,,목,
2018178239,임중혜,46,4,3,hdo6363,,,,,,,,금
2018140223,노항흔,82,6,3,uls9783,,,,월,화,수,,금
2018151464,맹훈정,9,1,3,dzl3863!,,,,,,수,,금
2018101024,구휘휘,49,7,2,iei2559,,,,,,수,목,금
2018146150,구개순,7,1,2,bqm9087,,,,월,,수,,
2018166524,남애무,8,5,3,acv9932,,,,,,수,,금
2018106461,노서월,85,5,3,ccp34427,,,컴퓨터활용능력,월,화,수,,금
2018116077,방언동,36,6,3,xbp574,,,,,,,목,
2018102366,윤열안,97,4,2,gns7184,,,,월,,,,금
2018122805,설박세,14,2,1,vqa9445!,,HSK 5급,,월,,,목,
2018176830,모채나,52,1,1,obw2192,TOEIC 880,,,,,,,금
2018154079,도제훈,85,7,2,xsx8886,TOEIC 950,,컴퓨터활용능력,,화,수,목,
2018143676,표범화,42,7,1,rck760,,HSK 6급,컴퓨터활용능력,월,화,,,
2018160649,정노재,73,2,0,vbq530,,,,월,,,목,
2018104267,어호호,63,8,1,bfu9056,,,,월,,,,
2018124027,정솜월,7,6,0,hkb8354,,,,월,화,,,
2018147453,최안정,34,3,0,esn83916,,,,,,,목,금
2018132933,고남나,68,4,3,ney7965,,,,,화,,목,
2018177580,문부늘,33,5,3,obb8210,TOEIC 965,,컴퓨터활용능력,,화,,목,금
2018132924,도랑루,61,7,2,hlu843,,,컴퓨터활용능력,,,수,,
2018158448,남솔란,59,1,1,ayv8075!,,,,월,화,수,목,금
2018143376,홍완복,11,8,2,sqt6414,,HSK 5급,,월,화,,목,금
2018132610,이을강,1,8,1,anp3938,TOEIC 935,,컴퓨터활용능력,,,,,금
2018100502,여정울,28,4,2,btm5687!,,,,,,,목,금
2018151851,노늘순,13,7,0,nia7367,,,,월,,,,
2018162251,지노개,37,7,1,avr7697,,,,월,,,목,금
2018139370,지부호,53,4,3,wgw2486,,,컴퓨터활용능력,월,화,수,,금
2018135536,남람아,20,2,2,ltu6628,,HSK 6급,,,,,목,금
2018107928,송웅려,71,3,1,yzx4436,,HSK 5급,,,화,,목,
2018108823,전로설,57,6,1,ekp2439,,,,,,,목,금
2018132118,오혜래,18,5,1,hdo6363,,,,,,,,금
2018127969,김직백,46,4,2,uls9783,,HSK 4급,,월,화,,,금
2018160579,문악강,27,5,0,dzl3863!,TOEIC 980,,,월,화,,,금
2018168240,주해만,87,4,0,iei2559,TOEIC 780,,,,,수,,
2018132331,여영연,86,8,0,bqm9087,,,,,,,,금
2018120892,신우양,78,8,3,acv9932,,HSK 5급,컴퓨터활용능력,,,,,금
2018130484,구근더,7,4,0,ccp34427,,,,월,화,,목,금
2018103175,송경산,37,1,2,xbp574,TOEIC 965,,,,,,목,금
2018171971,주빛잔,45,7,0,gns7184,,,,,화,,,
2018118643,임랑루,28,3,0,vqa9445!,,,,,,,목,
2018115915,문권동,94,6,3,obw2192,,,,월,,,목,
2018127551,지달인,66,6,0,xsx8886,,,,,화,,목,
2018144052,강원태,61,2,3,rck760,,,,,화,,목,금
2018104584,설흥영,47,6,0,vbq530,,,컴퓨터활용능력,,화,수,목,
2018118519,원희휘,93,8,2,bfu9056,,,,,,수,,
2018174991,전다승,35,2,2,hkb8354,,,,월,화,,,금
2018151876,정바화,16,7,0,esn83916,,,,,,,목,금
2018143777,현의공,93,3,1,ney7965,,,,월,,,,금
2018143433,노중학,52,4,2,obb8210,TOEIC 900,HSK 5급,,,화,,,
2018162961,전온전,19,8,0,hlu843,,,,월,화,,,
2018108152,정제택,39,3,1,ayv8075!,,,,,,,,금
2018176578,심복헌,57,1,2,sqt6414,,HSK 6급,,월,,,,
2018147105,인중오,59,7,2,anp3938,TOEIC 950,HSK 5급,,월,화,수,,
2018150346,마인채,63,2,0,btm5687!,,,,월,화,,목,
2018158939,권뜸휘,14,3,0,nia7367,,,,,,수,목,금
2018109125,장창일,65,1,0,avr7697,,,,월,,수,,
2018101171,여신모,8,2,1,wgw2486,,,,월,,,목,
2018133912,주길린,75,3,1,ltu6628,,,컴퓨터활용능력,,화,,목,
2018175324,맹민악,90,6,2,yzx4436,,HSK 6급,,월,화,,,
2018159014,하복단,56,7,1,ekp2439,,HSK 5급,,,,수,,
2018131477,정재환,52,7,3,hdo6363,,,,월,,수,목,
2018166311,주세빈,56,5,1,uls9783,,,,월,,수,,
2018163301,류춘자,5,2,1,dzl3863!,,HSK 4급,,월,,수,목,
2018151758,손정비,27,8,2,iei2559,,,,월,,,,
2018150093,진영재,25,4,2,bqm9087,,,,월,화,,,금
2018155137,서잔공,61,7,3,acv9932,TOEIC 875,,,,화,,목,금
2018120638,홍소부,9,8,0,ccp34427,TOEIC 905,HSK 5급,컴퓨터활용능력,월,화,,,
2018126956,맹새흔,69,5,0,xbp574,,,,월,,수,,
2018127524,손늘현,36,4,1,gns7184,,,,,,수,목,
2018180131,기직손,11,3,1,vqa9445!,,,,월,화,,목,
2018130075,소준조,39,8,2,obw2192,,,,,,,목,금
2018133521,한구경,42,2,1,xsx8886,,,,월,,수,,
2018126267,송욱위,60,2,2,rck760,,,,,화,수,목,
2018111266,채익주,6,2,0,vbq530,TOEIC 845,,,월,화,,목,
2018161058,나회선,84,3,3,bfu9056,,,,월,화,,,
2018123197,공디울,2,1,1,hkb8354,,,,월,,,목,금
2018156313,명문모,68,5,3,esn83916,,,컴퓨터활용능력,월,,수,목,
2018142681,송인로,68,1,0,ney7965,TOEIC 950,,,월,화,수,목,금
2018137151,왕건명,17,6,3,obb8210,,,,,,,목,
2018177418,어흥황,24,3,3,hlu843,,HSK 5급,,월,화,수,목,
2018147619,설환욱,45,1,0,ayv8075!,,,컴퓨터활용능력,월,화,수,,
2018143186,인오람,69,8,2,sqt6414,TOEIC 940,,,월,화,수,,
2018170234,조열백,97,3,1,anp3938,,HSK 6급,,,,,,금
2018121090,배의대,55,4,0,btm5687!,,,,,,수,,
2018104516,백려혜,76,2,1,nia7367,,HSK 5급,,월,,,목,
2018145787,양조별,96,8,2,avr7697,TOEIC 820,,,,화,,,금
2018166559,송별반,51,8,3,wgw2486,,,,,,수,목,
2018159379,주상광,86,1,3,ltu6628,,,,월,화,수,,
2018144560,모하두,25,6,2,yzx4436,,,,,,수,,금
2018145019,강두황,38,1,2,ekp2439,,HSK 5급,,월,,,,금
2018116745,주욱담,65,3,1,hdo6363,,,컴퓨터활용능력,,화,,,
2018140558,나중지,17,4,0,uls9783,,,,,,,목,금
2018156231,원실전,57,7,3,dzl3863!,,,,월,,,,
2018139607,박은두,60,8,0,iei2559,,,,월,,,,
2018140511,금온예,93,7,0,bqm9087,,,,월,,수,,금
2018162559,신태재,90,8,3,acv9932,,HSK 6급,,,,수,,금
2018142787,유설판,6,4,2,ccp34427,,HSK 5급,,,화,수,목,
2018104726,조회인,51,8,0,xbp574,,,,월,,,,
2018168121,손라운,49,5,0,gns7184,,,,,,,,금
2018172605,위남희,87,6,3,vqa9445!,,HSK 4급,,월,화,,목,금
2018125886,배뜸한,9,7,1,obw2192,,,컴퓨터활용능력,월,,,,
2018130661,신명덕,88,1,3,xsx8886,,,컴퓨터활용능력,월,화,,,
2018153562,표반흔,98,2,2,rck760,,,,,화,수,,
2018162900,나열수,18,7,1,vbq530,,HSK 5급,,월,화,수,목,금
2018164993,유범판,78,8,0,bfu9056,,,,,,수,,금
2018172006,어사인,80,2,0,hkb8354,,,,,,수,목,
2018155106,한애회,71,4,2,esn83916,,,,,,수,,
2018113631,설위의,97,4,3,ney7965,,,,월,화,수,목,금
2018100872,우창헌,59,1,1,obb8210,,,,월,화,수,,
2018177331,여박산,34,2,2,hlu843,TOEIC 660,,컴퓨터활용능력,월,,수,,금
2018124629,설손람,39,4,2,ayv8075!,,,,월,,,,
2018142594,고창디,29,8,1,sqt6414,,,,,,수,목,
2018178154,맹수의,85,1,1,anp3938,,,,월,화,,목,
2018136260,손잔제,59,5,3,btm5687!,TOEIC 970,,,,화,수,목,금
2018142958,배타제,46,4,2,nia7367,,,컴퓨터활용능력,월,화,수,,
2018100490,윤채호,43,3,3,avr7697,,,컴퓨터활용능력,월,,,,
2018130709,민학광,15,7,0,wgw2486,,HSK 5급,,,,수,목,금
2018158364,오한현,2,7,2,ltu6628,,,,월,,수,,
2018127592,서제란,14,2,2,yzx4436,,,,,화,,,
2018140185,소범화,80,8,3,ekp2439,,HSK 6급,,,화,,,
2018165137,소춘바,87,2,2,hdo6363,,HSK 5급,,월,,,목,금
2018115082,엄희중,39,6,0,uls9783,,,컴퓨터활용능력,,화,,,금
2018145395,배숙애,26,6,3,dzl3863!,,,컴퓨터활용능력,,,,,금
2018167386,윤관담,97,7,0,iei2559,,,,월,,,,금
2018126780,권효판,24,2,3,bqm9087,,,,,화,수,,금
2018107579,조춘승,53,7,1,acv9932,,,컴퓨터활용능력,월,,,목,금
2018133465,은랑시,19,4,0,ccp34427,TOEIC 875,HSK 6급,,월,화,,목,
2018134956,표직신,2,6,1,xbp574,TOEIC 955,HSK 5급,,,화,수,,
2018101137,위찬란,33,7,0,gns7184,,,,,,,,금
2018125869,임오종,62,5,0,vqa9445!,,,컴퓨터활용능력,,화,,,금
2018108101,방황언,56,3,1,obw2192,,HSK 4급,,,,,,금
2018128189,유타우,84,5,0,xsx8886,,,,,,,,금
2018148616,반순온,26,6,0,rck760,,,,,화,수,목,
2018104441,왕호한,67,7,2,vbq530,,,,월,화,,,금
2018108085,이흔판,57,5,2,bfu9056,TOEIC 990,HSK 5급,,,화,,,금
2018166577,이혁양,27,5,3,hkb8354,,,,월,,수,목,금
2018101639,최나온,79,2,2,esn83916,,,,,,,,금
2018109930,조자송,25,4,0,ney7965,,,,,화,수,,금
2018125842,인단리,96,6,0,obb8210,TOEIC 915,,컴퓨터활용능력,월,화,,목,금
2018176648,성노덕,52,7,3,hlu843,,,,,,,,금
2018175909,표더민,75,6,1,ayv8075!,,,,,화,,목,금
2018159795,마채모,77,8,3,sqt6414,,,,,,,,금
2018148029,모언제,67,8,1,anp3938,,,,월,화,,목,금
2018168596,송재복,59,3,0,btm5687!,,,,월,,,,
2018140162,지직바,50,8,3,nia7367,,,,,,,목,
2018124871,여두복,99,7,3,avr7697,,,,월,화,,,
2018173762,성경흥,91,7,3,wgw2486,,,컴퓨터활용능력,,,,목,금
2018124801,정울문,1,4,1,ltu6628,,HSK 5급,,,화,,목,금
2018142774,왕람소,14,1,2,yzx4436,TOEIC 980,,,월,화,,목,금
2018138953,차삼홍,26,7,0,ekp2439,,,,월,화,,,
2018104929,공노공,65,1,2,hdo6363,,HSK 6급,,월,,,목,
2018163710,송헌운,95,5,2,uls9783,,,,,화,,목,
2018178847,명기영,83,3,0,dzl3863!,,,,월,화,수,,
2018107618,금후곤,69,3,3,iei2559,TOEIC 965,,,월,화,수,목,
2018110214,백경혜,26,4,3,bqm9087,,,,월,,수,,
2018135391,반채준,66,1,2,acv9932,,,,,화,수,,금
2018178957,주새만,35,6,3,ccp34427,,,,,화,수,목,금
2018104139,노연운,13,2,0,xbp574,,,,,,수,,금
2018148233,현조문,29,1,3,gns7184,,,,,,,,금
2018112802,반타온,79,6,2,vqa9445!,,HSK 5급,,,화,,,금
2018132213,마나더,42,1,0,obw2192,,,컴퓨터활용능력,,화,,목,
2018117484,윤면권,7,8,0,xsx8886,,,,,,수,,금
2018179801,오빈혜,8,5,2,rck760,,,,,화,,,
2018178964,원웅민,74,4,1,vbq530,,,,월,,,목,금
2018139253,금란장,73,6,0,bfu9056,TOEIC 900,,,월,화,,,
2018160354,남효헌,15,7,3,hkb8354,,HSK 6급,,,화,수,목,금
2018177694,임지광,35,3,1,esn83916,,HSK 5급,,월,화,수,,
2018137629,지아웅,19,1,3,ney7965,,,,월,,,,금
2018175541,천석만,59,7,3,obb8210,TOEIC 975,,,월,,,,금
2018140661,한헌루,67,6,2,hlu843,,HSK 4급,컴퓨터활용능력,월,,,,
2018110881,도여누,42,8,0,ayv8075!,,,,,,수,,금
2018108981,소보려,95,2,3,sqt6414,,,,월,,수,목,
2018118000,노온항,46,2,0,anp3938,,,,월,화,,목,
2018144585,방도별,58,4,3,btm5687!,,HSK 5급,,월,화,수,,
2018177153,구산규,38,2,2,nia7367,,,,,화,수,,
2018157821,마길승,61,6,3,avr7697,,,,,화,,,금
2018179590,손식세,28,3,3,wgw2486,,,,월,화,,,금
2018178433,임면은,1,4,3,ltu6628,,,,,,,,금
2018160122,송지익,69,7,3,yzx4436,,,,월,화,,목,
2018106620,맹리이,98,1,2,ekp2439,,,컴퓨터활용능력,,,,목,
2018160898,구하호,26,6,0,hdo6363,,,,,,,목,금
2018137655,박나래,5,4,3,uls9783,TOEIC 875,,,월,화,수,,
2018157298,성빈배,59,4,2,dzl3863!,TOEIC 905,,,,화,수,목,
2018119975,전익잔,99,8,1,iei2559,,,컴퓨터활용능력,월,,,,
2018162498,공수기,30,6,2,bqm9087,,,,,,,,금
2018154438,모나다,68,3,2,acv9932,,,,월,,,,
2018148254,임삼의,11,8,2,ccp34427,,HSK 5급,,,,,목,
2018164885,양별실,84,4,1,xbp574,,,,월,,,,
2018112907,손태창,49,8,2,gns7184,,,,월,화,,,금
2018109527,송일익,67,1,3,vqa9445!,TOEIC 895,HSK 6급,,,화,,목,
2018160998,현향제,82,2,0,obw2192,,HSK 5급,,월,,,목,금
2018144051,주현창,43,6,0,xsx8886,,,,,화,,,금
2018176612,장려희,90,2,1,rck760,,,,,화,,,
2018107422,명언별,99,2,0,vbq530,TOEIC 950,,컴퓨터활용능력,월,,,목,
2018110416,신송백,61,5,0,bfu9056,,,,월,화,,,금
2018112784,설대명,27,4,1,hkb8354,,,,월,,,,
2018171837,모상자,47,2,2,esn83916,TOEIC 440,HSK 6급,,월,,,,금
2018169319,길채홍,91,3,2,ney7965,,HSK 5급,,,,,,금
2018120765,민울윤,33,4,0,obb8210,,,,,,,목,
2018178889,길타창,36,6,3,hlu843,,,,,,수,,금
2018164052,안송태,63,2,0,ayv8075!,TOEIC 795,HSK 4급,,월,화,수,목,금
2018105410,우루경,63,6,0,sqt6414,,,,,,,,금
2018100641,구혜타,90,2,0,anp3938,,,,,,,,금
2018103080,설엄전,50,6,0,btm5687!,,,컴퓨터활용능력,,화,수,,금
2018118232,방경노,54,6,1,nia7367,,HSK 5급,컴퓨터활용능력,,화,,,금
2018105906,도한솔,3,3,3,avr7697,,,,,화,,,
2018161287,조종슬,75,7,0,wgw2486,,,,,,,목,금
2018155810,모동탐,41,1,3,ltu6628,,,,,,수,목,
2018171988,왕마하,69,7,0,yzx4436,,,,,,,,금
2018106386,하전열,96,2,1,ekp2439,,,,월,,수,,금
2018118209,양솔현,5,5,1,hdo6363,,,,,화,수,목,
2018130379,진바승,30,2,1,uls9783,,,,월,화,수,,금
2018119138,어삼마,83,3,0,dzl3863!,,,컴퓨터활용능력,,화,,,금
2018122303,김나루,86,5,0,iei2559,,,,,,,,금
2018159415,장명예,98,3,1,bqm9087,,,,,,,,금
2018157926,설회탁,36,7,0,acv9932,TOEIC 850,,,월,화,,,
2018162333,맹문빈,30,5,0,ccp34427,,,,월,,,목,
2018163014,신곤상,91,8,0,xbp574,,HSK 5급,컴퓨터활용능력,,화,수,,
2018108729,하석현,65,1,3,gns7184,,,컴퓨터활용능력,월,,,,
2018124353,위춘희,38,4,0,vqa9445!,,,,월,,,목,
2018130184,백동직,18,6,0,obw2192,,HSK 6급,,,,,,금
2018121790,최덕기,38,1,3,xsx8886,,,,,,수,,금
2018113399,한래심,67,7,2,rck760,,HSK 5급,,,화,수,,
2018132352,신자악,45,6,2,vbq530,,,,,,수,,금
2018135579,이휘린,71,1,2,bfu9056,TOEIC 960,,컴퓨터활용능력,월,,,목,
2018123876,석향빈,94,8,2,hkb8354,,,컴퓨터활용능력,월,화,,,금
2018179260,구후단,92,1,0,esn83916,,,,월,,수,,
2018103410,우박솜,69,5,1,ney7965,,,,,,수,목,
2018100706,소탁휘,80,2,3,obb8210,TOEIC 970,,컴퓨터활용능력,,,,,금
2018126679,천휴만,30,8,2,hlu843,,HSK 5급,,,화,수,목,
2018126538,설자장,49,3,1,ayv8075!,,,,월,화,수,,
2018161797,조형선,65,8,3,sqt6414,,,,,,수,,
2018109143,엄주인,79,8,3,anp3938,,,컴퓨터활용능력,월,화,,,
2018125873,기효제,93,7,1,btm5687!,,,,,화,,목,
2018156330,문뜸제,37,1,2,nia7367,,,,,화,수,,
2018134960,남라종,53,4,2,avr7697,,HSK 6급,,월,화,수,목,금
2018132955,양상판,17,4,0,wgw2486,,HSK 5급,,월,,,목,금
2018138923,명개효,70,4,2,ltu6628,,,,,,,목,
2018125841,문식헌,59,4,1,yzx4436,,,,월,,수,목,
2018130404,백동주,52,2,2,ekp2439,,HSK 4급,,,화,수,,금
2018158465,공형단,28,1,3,hdo6363,,,,월,,,,
2018121567,엄디묵,80,6,2,uls9783,TOEIC 880,,컴퓨터활용능력,,화,,,
2018146663,전헌판,64,8,0,dzl3863!,TOEIC 950,,,,,,,금
2018127255,길하택,88,2,1,iei2559,,HSK 5급,,월,,수,목,
2018104498,배대엄,19,5,1,bqm9087,,,,,,,목,금
2018114667,심신권,20,8,0,acv9932,,,,월,화,수,목,
2018142131,송춘심,29,8,0,ccp34427,,,,월,화,수,목,금
2018100964,여탁무,86,8,3,xbp574,,,,,화,,,
2018121629,조을영,95,7,1,gns7184,,,,월,,수,목,
2018179776,정박연,4,5,2,vqa9445!,TOEIC 965,,컴퓨터활용능력,,,,목,
2018172313,성마려,91,1,1,vqa9445!,,,,,화,수,목,
2018176945,마손정,43,6,3,obw2192,,,,월,,수,,금
2018121048,임후승,99,2,2,xsx8886,,,,월,,,,
2018138748,은두석,96,7,0,rck760,TOEIC 935,,,,,,,금
2018154084,진구택,2,8,0,vbq530,,,,,,수,,
2018161917,정슬문,79,1,3,bfu9056,,,,,,수,,
2018128093,남예서,60,8,3,bfu9056,,HSK 5급,,,,수,,
2018152560,하웅은,64,4,1,esn83916,,,,월,,,목,
2018166832,엄마애,40,4,3,ney7965,,,,월,화,,,
2018161812,주엄춘,33,4,2,obb8210,,HSK 6급,,,,수,,
2018128490,임나택,64,2,0,hlu843,,HSK 5급,,,화,수,,금
2018158584,강재려,43,7,1,ayv8075!,,,,,,수,,
2018119932,주욱서,83,7,3,sqt6414,,,,,,,,금
2018104875,류배모,51,6,1,anp3938,TOEIC 980,,컴퓨터활용능력,월,화,,,
2018167702,신린흥,78,8,3,btm5687!,TOEIC 780,,,,,,,금
2018170489,양정훈,30,3,3,nia7367,,,,,화,,,
2018158509,반현효,3,3,1,avr7697,,HSK 6급,,,화,,,
2018111757,전창한,62,3,3,wgw2486,,HSK 5급,,,화,,,
2018139110,임한문,61,3,0,ltu6628,TOEIC 965,,,,,수,목,금
2018121168,설요송,38,4,3,yzx4436,,,,월,,수,,금
2018123252,전박나,66,8,1,ekp2439,,HSK 4급,,,화,,목,금
2018123767,석길백,97,2,1,hdo6363,,,,,,,,금
2018110283,선규판,60,7,2,uls9783,,,컴퓨터활용능력,,화,,목,
2018116901,이영원,43,5,3,dzl3863!,,,,,,수,,금
2018154507,표복휘,9,5,0,iei2559,,HSK 5급,,,,수,,
2018113247,마수제,88,5,0,bqm9087,,,,,,,,금
2018136111,권하애,47,8,1,acv9932,,,,월,,수,목,
2018123619,황면권,22,8,0,ccp34427,,,,,,,,금
2018105502,지미월,7,7,1,xbp574,,,,월,,,,
2018128179,여단잔,39,5,3,gns7184,TOEIC 900,,,,,,,금
2018161391,강혜순,8,6,2,vqa9445!,,,,월,,,목,
2018158750,민명재,44,8,1,obw2192,,,,월,,수,,금
2018122353,강안석,42,7,3,xsx8886,,,컴퓨터활용능력,월,,수,목,금
2018101284,신택린,50,3,3,rck760,TOEIC 950,,,월,화,수,목,금
2018121686,주별제,50,4,0,vbq530,,,,,화,,목,금
2018119003,반노완,89,7,3,bfu9056,,,,,,,,금
2018149808,김빈도,3,4,3,hkb8354,,,컴퓨터활용능력,,,수,,
2018108039,황바엄,72,3,3,esn83916,,HSK 5급,,월,,수,,금
2018116343,전시바,63,2,2,ney7965,,,,월,,,,금
2018142424,모성사,95,7,3,obb8210,,,,월,,수,,
2018157398,박을춘,9,7,0,hlu843,,HSK 6급,,,화,,목,
2018169671,백부마,77,1,2,ayv8075!,,,,월,화,,목,
2018134039,천향래,9,4,0,sqt6414,,,,,화,수,,
2018160086,조손래,49,6,1,anp3938,,,,,,,목,
2018107711,도실혜,85,2,0,btm5687!,,,,,화,수,,금
2018164248,금안웅,56,3,2,nia7367,,,,,,수,,
2018174095,권요복,9,3,3,avr7697,TOEIC 875,,컴퓨터활용능력,,,수,,금
2018111507,여채설,94,4,0,wgw2486,TOEIC 905,,,,,,,금
2018177615,강명희,84,1,2,ltu6628,,,,,화,,목,
2018153168,모근탐,41,1,1,yzx4436,,HSK 5급,,월,,,,금
2018125590,선애가,39,6,1,ekp2439,,,,월,화,수,목,금
2018174493,석노근,45,7,2,hdo6363,,,,,화,,,
2018143228,유박달,78,5,0,uls9783,,,,월,,,,금
2018127835,명바유,40,3,2,dzl3863!,,,,,,,,금
2018117598,임부관,6,5,3,iei2559,TOEIC 845,,,,화,수,목,
2018106787,남박용,76,2,0,bqm9087,,HSK 6급,,월,,수,,금
2018130397,정동다,56,2,2,acv9932,,HSK 5급,컴퓨터활용능력,월,,,목,
2018177361,우탁은,59,8,2,ccp34427,,,컴퓨터활용능력,월,,,목,
2018137992,진솜인,17,8,3,xbp574,TOEIC 950,,,,화,수,,금
2018151307,금예수,96,4,0,gns7184,,HSK 4급,,,,수,,
2018155074,유치은,21,1,1,vqa9445!,,,,,,,,금
2018164301,위섭문,15,5,0,obw2192,TOEIC 940,,,,,수,,금
2018161062,맹민랑,88,2,0,xsx8886,,,,,,수,목,
2018149735,백숙승,77,7,1,rck760,,HSK 5급,,월,,,목,
2018175615,신희직,35,3,3,vbq530,,,,월,,,,
2018165299,한아구,45,5,0,bfu9056,TOEIC 875,,컴퓨터활용능력,월,,수,,금
2018106284,윤정대,30,7,1,hkb8354,,,,,화,수,목,
2018179932,문만미,48,7,0,esn83916,,,,,,수,,금
2018116974,소래송,85,6,3,ney7965,,,,월,,,,금
2018176897,장공준,41,6,0,obb8210,,,,월,,수,,
2018139175,마고건,1,8,0,hlu843,,,컴퓨터활용능력,월,화,,목,
2018149962,방명산,82,5,0,ayv8075!,,,,월,화,수,,금
2018142470,진나사,7,6,3,sqt6414,,,,,,,,금
2018114739,유하문,22,2,3,anp3938,,,,월,,수,,금
2018162095,원제황,48,3,2,btm5687!,,,컴퓨터활용능력,,,수,,
